video_name,n_frames,k_frames,prompt_id
22February_2011_Tuesday_tagesschau-8409,150,41,5
31May_2011_Tuesday_heute-1905,309,41,8
29March_2011_Tuesday_tagesschau-8115,48,13,9
16November_2009_Monday_tagesschau-3102,147,41,5
16December_2009_Wednesday_tagesschau-5917,108,21,2
06July_2009_Monday_tagesschau-2107,134,41,9
30January_2013_Wednesday_tagesschau-474,123,21,3
08April_2010_Thursday_tagesschau-3956,135,41,6
06July_2010_Tuesday_tagesschau-2662,36,9,2
28April_2010_Wednesday_heute-5183,92,21,6
09February_2011_Wednesday_heute-7540,188,41,3
09December_2009_Wednesday_heute-4738,40,9,5
03November_2009_Tuesday_tagesschau-8139,151,41,4
03February_2011_Thursday_tagesschau-930,84,21,1
20March_2010_Saturday_heute-7294,36,9,7
05April_2010_Monday_tagesschau-3551,39,9,8
24August_2010_Tuesday_tagesschau-2199,73,21,5
02February_2011_Wednesday_tagesschau-7441,115,21,9
24January_2011_Monday_heute-6985,76,21,5
03June_2010_Thursday_tagesschau-2627,99,21,1
17February_2010_Wednesday_heute-1483,112,21,6
29November_2011_Tuesday_tagesschau-5616,94,21,8
01June_2011_Wednesday_tagesschau-6949,128,21,0
12December_2011_Monday_heute-5807,168,41,1
22July_2010_Thursday_tagesschau-8196,123,21,9
20November_2009_Friday_tagesschau-6568,79,21,1
11February_2011_Friday_tagesschau-7758,81,21,8
09December_2009_Wednesday_heute-4740,113,21,2
26January_2013_Saturday_tagesschau-7353,131,41,9
26May_2011_Thursday_tagesschau-4785,84,21,9
14October_2009_Wednesday_tagesschau-522,82,21,2
06January_2010_Wednesday_heute-3526,105,21,5
15February_2011_Tuesday_tagesschau-7478,122,21,4
28January_2010_Thursday_tagesschau-2810,120,21,4
25January_2013_Friday_tagesschau-7821,97,21,1
21March_2011_Monday_tagesschau-4418,167,41,9
31May_2011_Tuesday_heute-1898,277,41,8
04January_2011_Tuesday_tagesschau-1060,153,41,7
18May_2010_Tuesday_heute-3362,204,41,9
17September_2010_Friday_tagesschau-3411,107,21,6
23July_2009_Thursday_tagesschau-6757,135,41,4
06May_2011_Friday_tagesschau-6430,77,21,2
01August_2011_Monday_heute-4852,93,21,5
06April_2010_Tuesday_tagesschau-311,184,41,2
02November_2010_Tuesday_heute-2745,127,21,0
06December_2010_Monday_heute-6199,72,21,7
14April_2010_Wednesday_tagesschau-3816,75,21,7
30July_2010_Friday_tagesschau-1519,152,41,3
28November_2011_Monday_heute-1581,132,41,4
10August_2010_Tuesday_tagesschau-3866,110,21,3
16June_2010_Wednesday_heute-8319,175,41,5
26January_2010_Tuesday_heute-90,54,13,6
10December_2009_Thursday_heute-7939,138,41,4
27June_2010_Sunday_tagesschau-7385,142,41,9
12July_2009_Sunday_tagesschau-2576,91,21,9
05August_2010_Thursday_tagesschau-4262,130,41,3
01June_2010_Tuesday_tagesschau-5003,95,21,5
24February_2011_Thursday_heute-6679,54,13,4
28July_2010_Wednesday_tagesschau-870,118,21,1
04December_2011_Sunday_tagesschau-7794,63,13,1
29April_2010_Thursday_heute-8621,131,41,6
23October_2010_Saturday_tagesschau-899,88,21,5
10July_2009_Friday_tagesschau-1084,160,41,0
23January_2011_Sunday_tagesschau-7833,110,21,3
15October_2009_Thursday_tagesschau-7723,158,41,5
09May_2011_Monday_tagesschau-8584,175,41,4
20September_2010_Monday_tagesschau-7027,113,21,4
22December_2010_Wednesday_tagesschau-5071,105,21,9
18June_2010_Friday_tagesschau-4831,100,21,0
28November_2010_Sunday_tagesschau-2441,99,21,6
06January_2011_Thursday_tagesschau-5645,81,21,1
06October_2009_Tuesday_tagesschau-8161,114,21,5
02February_2010_Tuesday_tagesschau-7957,113,21,5
24November_2011_Thursday_heute-226,177,41,2
02October_2012_Tuesday_tagesschau-2855,82,21,6
05July_2010_Monday_tagesschau-1195,83,21,5
27May_2010_Thursday_tagesschau-8375,114,21,8
07May_2010_Friday_tagesschau-3609,94,21,1
06October_2011_Thursday_tagesschau-830,71,21,2
01October_2012_Monday_heute-436,43,13,6
21November_2009_Saturday_tagesschau-4900,142,41,0
31August_2010_Tuesday_tagesschau-5179,115,21,3
25November_2009_Wednesday_tagesschau-7669,99,21,3
06December_2009_Sunday_tagesschau-5514,173,41,7
08November_2010_Monday_heute-6884,187,41,8
08June_2010_Tuesday_heute-1992,54,13,8
02February_2010_Tuesday_tagesschau-7955,84,21,4
10August_2010_Tuesday_heute-1443,65,13,7
04December_2010_Saturday_tagesschau-4841,67,21,4
20October_2010_Wednesday_tagesschau-8219,76,21,4
30July_2011_Saturday_tagesschau-8594,76,21,2
23February_2011_Wednesday_heute-3778,87,21,6
20November_2011_Sunday_tagesschau-533,116,21,7
19July_2009_Sunday_tagesschau-1574,152,41,2
14October_2010_Thursday_heute-2187,227,41,9
22March_2011_Tuesday_tagesschau-4962,147,41,1
24February_2011_Thursday_heute-6667,100,21,0
02March_2011_Wednesday_tagesschau-4712,187,41,0
30August_2011_Tuesday_heute-793,67,21,7
03March_2011_Thursday_tagesschau-7053,83,21,5
24November_2011_Thursday_heute-227,275,41,2
04October_2012_Thursday_tagesschau-4927,67,21,6
06April_2010_Tuesday_heute-5978,101,21,3
31January_2011_Monday_tagesschau-678,116,21,0
22July_2010_Thursday_heute-8799,56,13,9
05January_2011_Wednesday_heute-3538,112,21,0
13May_2010_Thursday_tagesschau-7919,35,9,2
08December_2009_Tuesday_tagesschau-1942,152,41,5
30May_2011_Monday_heute-3672,53,13,1
07December_2010_Tuesday_heute-5637,169,41,0
01August_2011_Monday_heute-4866,88,21,7
25July_2011_Monday_heute-8224,112,21,1
09December_2009_Wednesday_heute-4745,185,41,4
04April_2010_Sunday_tagesschau-4571,123,21,5
20October_2010_Wednesday_heute-8500,249,41,4
24February_2011_Thursday_heute-6671,119,21,2
29July_2010_Thursday_heute-7738,56,13,7
02September_2010_Thursday_heute-3459,127,21,0
11January_2011_Tuesday_tagesschau-8024,93,21,7
29June_2011_Wednesday_tagesschau-4492,128,21,8
08April_2010_Thursday_heute-4006,83,21,1
06July_2009_Monday_tagesschau-2100,78,21,3
18April_2010_Sunday_tagesschau-6661,136,41,6
08June_2010_Tuesday_heute-1999,39,9,3
05October_2011_Wednesday_heute-1082,33,9,7
23July_2009_Thursday_tagesschau-6760,92,21,1
20January_2011_Thursday_tagesschau-3073,119,21,7
08June_2010_Tuesday_heute-1998,88,21,8
04December_2010_Saturday_tagesschau-4836,182,41,1
03July_2011_Sunday_tagesschau-1666,162,41,9
25August_2009_Tuesday_heute-3309,86,21,4
29May_2011_Sunday_tagesschau-758,102,21,4
01December_2011_Thursday_heute-3056,224,41,9
02February_2010_Tuesday_tagesschau-7954,239,41,2
24February_2011_Thursday_heute-6678,55,13,4
02February_2011_Wednesday_tagesschau-7442,63,13,9
03February_2011_Thursday_tagesschau-932,128,21,6
25October_2010_Monday_heute-2043,153,41,5
03July_2010_Saturday_tagesschau-4580,137,41,7
01June_2010_Tuesday_heute-6609,205,41,9
03March_2011_Thursday_tagesschau-7059,82,21,3
10March_2011_Thursday_tagesschau-5082,105,21,1
14April_2010_Wednesday_heute-1885,174,41,4
23November_2011_Wednesday_heute-2401,181,41,0
18January_2010_Monday_tagesschau-4026,31,9,8
02October_2012_Tuesday_heute-3502,33,9,5
23February_2011_Wednesday_heute-3774,227,41,9
12January_2010_Tuesday_tagesschau-2387,95,21,7
25January_2010_Monday_heute-1465,156,41,7
01July_2010_Thursday_tagesschau-8793,100,21,6
28January_2013_Monday_tagesschau-3622,62,13,3
29November_2009_Sunday_tagesschau-7052,165,41,7
13March_2011_Sunday_tagesschau-4465,150,41,9
03February_2011_Thursday_heute-610,61,13,3
23November_2011_Wednesday_tagesschau-974,118,21,3
20January_2010_Wednesday_heute-815,50,13,8
24August_2010_Tuesday_heute-3013,91,21,5
20April_2011_Wednesday_tagesschau-3090,179,41,5
12September_2010_Sunday_tagesschau-3910,102,21,8
10April_2010_Saturday_tagesschau-4141,155,41,0
03July_2009_Friday_tagesschau-2005,98,21,6
15February_2010_Monday_tagesschau-1846,106,21,7
26July_2010_Monday_tagesschau-6259,121,21,5
20November_2009_Friday_tagesschau-6564,72,21,6
28November_2011_Monday_tagesschau-171,116,21,0
06March_2011_Sunday_tagesschau-3896,91,21,6
01October_2012_Monday_tagesschau-5371,122,21,3
21October_2010_Thursday_tagesschau-1815,126,21,4
14June_2010_Monday_heute-1601,83,21,0
22September_2010_Wednesday_tagesschau-3259,37,9,9
10August_2009_Monday_heute-6907,33,9,1
06October_2009_Tuesday_tagesschau-8160,189,41,0
01December_2011_Thursday_tagesschau-3479,38,9,4
04July_2011_Monday_heute-6448,200,41,6
30November_2009_Monday_tagesschau-5747,168,41,6
28May_2010_Friday_tagesschau-7503,99,21,6
05April_2011_Tuesday_tagesschau-6415,80,21,9
15February_2011_Tuesday_tagesschau-7475,72,21,2
12April_2010_Monday_heute-7686,231,41,1
12July_2010_Monday_tagesschau-368,109,21,7
09July_2010_Friday_tagesschau-588,109,21,9
29October_2009_Thursday_tagesschau-1016,94,21,5
10January_2010_Sunday_tagesschau-485,100,21,2
11May_2011_Wednesday_tagesschau-7013,172,41,1
26March_2011_Saturday_tagesschau-5721,127,21,1
22November_2011_Tuesday_tagesschau-3658,86,21,1
09June_2010_Wednesday_tagesschau-5968,105,21,7
09June_2010_Wednesday_heute-8257,203,41,6
30November_2009_Monday_tagesschau-5754,100,21,1
26September_2010_Sunday_tagesschau-5941,131,41,2
22November_2011_Tuesday_tagesschau-3657,182,41,5
29September_2011_Thursday_heute-4231,183,41,4
10April_2010_Saturday_tagesschau-4131,108,21,3
20September_2010_Monday_tagesschau-7028,209,41,2
28November_2010_Sunday_tagesschau-2437,242,41,8
22March_2011_Tuesday_tagesschau-4959,114,21,3
03February_2011_Thursday_heute-612,52,13,5
27July_2010_Tuesday_heute-5266,55,13,3
15September_2010_Wednesday_heute-2473,110,21,4
07February_2011_Monday_tagesschau-1614,128,21,1
08October_2009_Thursday_tagesschau-5347,91,21,5
20October_2010_Wednesday_tagesschau-8218,129,41,9
20September_2010_Monday_tagesschau-7037,168,41,5
06December_2011_Tuesday_heute-1542,90,21,9
06May_2010_Thursday_heute-1053,266,41,3
23July_2011_Saturday_tagesschau-5502,107,21,9
27February_2010_Saturday_tagesschau-7769,184,41,9
14April_2010_Wednesday_heute-1883,109,21,3
06December_2011_Tuesday_tagesschau-6841,92,21,6
16January_2010_Saturday_tagesschau-8071,205,41,5
15October_2009_Thursday_tagesschau-7711,82,21,6
05March_2011_Saturday_tagesschau-5446,96,21,1
29September_2010_Wednesday_heute-5454,366,41,4
10February_2010_Wednesday_tagesschau-2517,87,21,8
26October_2010_Tuesday_tagesschau-5793,126,21,6
30September_2012_Sunday_tagesschau-4031,173,41,3
15March_2011_Tuesday_tagesschau-3321,88,21,7
08April_2010_Thursday_tagesschau-3953,62,13,8
07August_2009_Friday_tagesschau-6177,43,13,4
18January_2010_Monday_heute-3854,147,41,4
15March_2011_Tuesday_tagesschau-3333,170,41,6
03July_2010_Saturday_tagesschau-4579,127,21,3
25February_2011_Friday_tagesschau-573,176,41,0
31August_2010_Tuesday_tagesschau-5177,89,21,3
11January_2011_Tuesday_heute-8174,80,21,8
23February_2010_Tuesday_heute-6254,59,13,6
15July_2010_Thursday_tagesschau-4061,51,13,7
26August_2009_Wednesday_heute-6556,105,21,5
28September_2012_Friday_tagesschau-925,130,41,8
02October_2012_Tuesday_heute-3491,48,13,6
15July_2009_Wednesday_tagesschau-5297,152,41,1
05November_2010_Friday_tagesschau-1866,119,21,0
05September_2010_Sunday_tagesschau-3125,117,21,4
03July_2011_Sunday_tagesschau-1668,169,41,0
23January_2013_Wednesday_tagesschau-423,114,21,5
22July_2010_Thursday_heute-8802,192,41,3
16September_2010_Thursday_tagesschau-6273,131,41,3
30August_2011_Tuesday_heute-791,99,21,7
27January_2013_Sunday_tagesschau-8831,115,21,7
28May_2010_Friday_tagesschau-7498,207,41,7
25September_2010_Saturday_tagesschau-3486,172,41,4
03July_2011_Sunday_tagesschau-1671,122,21,9
28April_2010_Wednesday_heute-5181,39,9,7
01November_2010_Monday_heute-1705,49,13,9
13August_2011_Saturday_tagesschau-1416,69,21,2
12January_2011_Wednesday_heute-6383,52,13,1
03April_2010_Saturday_tagesschau-2981,140,41,6
14December_2009_Monday_tagesschau-2096,73,21,1
13September_2010_Monday_heute-7181,170,41,7
02February_2010_Tuesday_tagesschau-7951,72,21,3
06May_2011_Friday_tagesschau-6433,199,41,8
05May_2011_Thursday_heute-3740,109,21,2
02October_2010_Saturday_tagesschau-1305,210,41,3
04October_2012_Thursday_tagesschau-4914,160,41,1
17May_2010_Monday_heute-5564,110,21,0
20October_2010_Wednesday_tagesschau-8212,35,9,8
27November_2011_Sunday_tagesschau-5140,89,21,9
02September_2010_Thursday_heute-3464,101,21,3
07April_2011_Thursday_tagesschau-8097,153,41,8
26March_2011_Saturday_tagesschau-5723,139,41,1
27May_2010_Thursday_tagesschau-8376,137,41,1
13July_2010_Tuesday_heute-4812,137,41,9
15November_2009_Sunday_tagesschau-1423,160,41,1
18January_2010_Monday_tagesschau-4025,138,41,4
18January_2011_Tuesday_heute-5476,89,21,0
04October_2012_Thursday_tagesschau-4924,117,21,6
20September_2010_Monday_heute-2942,55,13,3
04October_2012_Thursday_tagesschau-4913,79,21,7
22November_2009_Sunday_tagesschau-5484,164,41,4
14July_2010_Wednesday_tagesschau-1856,152,41,0
07January_2010_Thursday_tagesschau-2296,198,41,0
09December_2011_Friday_tagesschau-8438,126,21,8
02October_2010_Saturday_tagesschau-1309,103,21,4
15October_2009_Thursday_tagesschau-7709,82,21,2
09November_2010_Tuesday_tagesschau-748,260,41,1
02October_2010_Saturday_tagesschau-1310,60,13,3
27June_2010_Sunday_tagesschau-7384,97,21,9
11November_2010_Thursday_tagesschau-3563,63,13,4
16January_2010_Saturday_tagesschau-8079,199,41,9
31May_2011_Tuesday_heute-1903,236,41,8
26August_2009_Wednesday_tagesschau-3215,174,41,9
28August_2009_Friday_tagesschau-5885,110,21,9
09November_2010_Tuesday_heute-5838,129,41,2
19May_2010_Wednesday_heute-1117,91,21,7
05December_2011_Monday_heute-7433,124,21,4
03June_2011_Friday_tagesschau-7640,85,21,5
08November_2010_Monday_tagesschau-6924,129,41,2
06January_2010_Wednesday_heute-3527,151,41,1
31January_2010_Sunday_tagesschau-1328,56,13,9
23February_2010_Tuesday_heute-6239,43,13,9
16November_2009_Monday_tagesschau-3093,95,21,5
29April_2010_Thursday_tagesschau-4876,124,21,9
26January_2013_Saturday_tagesschau-7356,65,13,6
23September_2010_Thursday_heute-6472,77,21,3
27November_2011_Sunday_tagesschau-5144,125,21,6
28October_2010_Thursday_heute-338,94,21,1
24January_2010_Sunday_tagesschau-8705,108,21,5
09November_2010_Tuesday_heute-5832,92,21,9
19March_2011_Saturday_tagesschau-4691,53,13,6
21November_2011_Monday_tagesschau-2262,110,21,3
26July_2010_Monday_tagesschau-6260,97,21,3
27August_2010_Friday_tagesschau-5163,147,41,1
23October_2010_Saturday_tagesschau-892,56,13,5
16February_2010_Tuesday_tagesschau-6100,195,41,6
05July_2010_Monday_heute-8694,204,41,7
31August_2010_Tuesday_heute-3178,280,41,0
14June_2010_Monday_heute-1599,78,21,3
17May_2010_Monday_heute-5571,92,21,9
23April_2010_Friday_tagesschau-3659,131,41,7
12January_2011_Wednesday_heute-6388,108,21,5
20August_2010_Friday_tagesschau-2725,126,21,6
25November_2010_Thursday_tagesschau-2526,144,41,9
14October_2010_Thursday_tagesschau-293,120,21,7
24October_2009_Saturday_tagesschau-4291,159,41,0
02October_2009_Friday_tagesschau-1361,129,41,6
28October_2010_Thursday_heute-325,32,9,7
01August_2011_Monday_heute-4872,39,9,1
03February_2011_Thursday_heute-608,63,13,1
27November_2009_Friday_tagesschau-7332,159,41,1
17February_2010_Wednesday_heute-1481,196,41,2
29May_2010_Saturday_tagesschau-8420,109,21,8
08February_2010_Monday_heute-1495,51,13,0
05December_2011_Monday_heute-7439,115,21,7
29April_2010_Thursday_heute-8620,148,41,1
02December_2010_Thursday_tagesschau-3639,94,21,6
03July_2009_Friday_tagesschau-2001,159,41,9
29September_2011_Thursday_heute-4232,146,41,7
25August_2010_Wednesday_heute-6007,197,41,1
23May_2011_Monday_heute-6465,117,21,8
07December_2010_Tuesday_heute-5625,49,13,8
04April_2011_Monday_heute-971,189,41,5
03November_2010_Wednesday_tagesschau-6499,155,41,1
28October_2009_Wednesday_tagesschau-4547,85,21,5
22July_2010_Thursday_heute-8800,98,21,6
12November_2009_Thursday_tagesschau-6768,87,21,5
04August_2011_Thursday_tagesschau-717,199,41,3
23August_2010_Monday_heute-5315,37,9,8
10December_2009_Thursday_heute-7937,186,41,9
18December_2010_Saturday_tagesschau-6131,85,21,6
04April_2011_Monday_heute-963,192,41,0
12January_2011_Wednesday_heute-6397,99,21,4
31January_2010_Sunday_tagesschau-1326,172,41,5
28November_2011_Monday_heute-1593,33,9,2
09August_2011_Tuesday_heute-2641,475,41,2
13May_2010_Thursday_tagesschau-7928,96,21,4
12July_2010_Monday_heute-247,132,41,4
03July_2010_Saturday_tagesschau-4588,148,41,6
23August_2010_Monday_tagesschau-4436,139,41,8
13April_2011_Wednesday_tagesschau-1676,97,21,0
05April_2010_Monday_tagesschau-3552,145,41,5
23July_2010_Friday_tagesschau-581,35,9,0
21November_2009_Saturday_tagesschau-4902,119,21,3
13August_2009_Thursday_tagesschau-8484,39,9,7
28January_2010_Thursday_heute-2898,57,13,1
24January_2013_Thursday_tagesschau-6325,188,41,7
04July_2011_Monday_heute-6451,208,41,4
20October_2010_Wednesday_tagesschau-8211,49,13,5
06December_2011_Tuesday_tagesschau-6847,101,21,6
23January_2011_Sunday_tagesschau-7826,175,41,6
29November_2011_Tuesday_heute-8087,261,41,7
29September_2011_Thursday_heute-4223,46,13,7
29September_2010_Wednesday_tagesschau-1790,99,21,0
17February_2010_Wednesday_tagesschau-4939,127,21,3
12July_2011_Tuesday_heute-1275,156,41,1
11January_2011_Tuesday_heute-8179,70,21,7
28September_2010_Tuesday_heute-8346,137,41,4
07April_2010_Wednesday_heute-1628,127,21,3
12January_2010_Tuesday_heute-2553,30,9,4
29August_2011_Monday_tagesschau-5717,119,21,1
17October_2009_Saturday_tagesschau-2130,80,21,3
23October_2010_Saturday_tagesschau-890,129,41,1
05January_2010_Tuesday_tagesschau-2675,130,41,6
04April_2011_Monday_heute-967,81,21,5
05May_2010_Wednesday_tagesschau-3347,103,21,9
04May_2011_Wednesday_heute-3999,38,9,5
30April_2010_Friday_tagesschau-2024,96,21,1
22August_2010_Sunday_tagesschau-1339,194,41,2
11January_2011_Tuesday_heute-8177,103,21,4
17February_2010_Wednesday_heute-1488,65,13,1
14July_2011_Thursday_heute-5868,38,9,1
21May_2010_Friday_tagesschau-5100,90,21,7
11August_2011_Thursday_heute-3191,187,41,5
22August_2010_Sunday_tagesschau-1342,72,21,4
22November_2009_Sunday_tagesschau-5482,76,21,1
30January_2010_Saturday_tagesschau-1701,117,21,4
26May_2010_Wednesday_heute-7868,120,21,7
18November_2009_Wednesday_tagesschau-5580,150,41,9
21June_2011_Tuesday_tagesschau-1261,85,21,5
29September_2011_Thursday_tagesschau-7228,155,41,1
25May_2010_Tuesday_heute-3754,84,21,0
11July_2011_Monday_tagesschau-851,97,21,4
06March_2011_Sunday_tagesschau-3889,150,41,1
11October_2010_Monday_tagesschau-4610,174,41,9
01April_2010_Thursday_heute-6703,129,41,2
16April_2010_Friday_tagesschau-6582,161,41,7
16January_2010_Saturday_tagesschau-8076,130,41,9
21May_2010_Friday_tagesschau-5095,117,21,5
18October_2010_Monday_heute-627,69,21,5
11November_2009_Wednesday_tagesschau-8035,65,13,9
18January_2010_Monday_heute-3857,66,21,4
05July_2010_Monday_tagesschau-1197,67,21,4
03February_2010_Wednesday_heute-2357,287,41,5
05March_2011_Saturday_tagesschau-5441,182,41,9
03July_2010_Saturday_tagesschau-4587,134,41,0
11May_2011_Wednesday_tagesschau-7015,171,41,0
16November_2009_Monday_tagesschau-3099,148,41,5
26August_2010_Thursday_tagesschau-4271,200,41,0
13September_2010_Monday_tagesschau-4602,114,21,6
12February_2010_Friday_tagesschau-120,108,21,6
12December_2011_Monday_heute-5799,47,13,4
30January_2011_Sunday_tagesschau-6357,91,21,0
21October_2010_Thursday_tagesschau-1819,100,21,4
03August_2010_Tuesday_heute-7610,177,41,4
14July_2010_Wednesday_heute-6196,82,21,9
19April_2011_Tuesday_heute-5344,37,9,5
24June_2010_Thursday_tagesschau-7303,132,41,2
26August_2009_Wednesday_tagesschau-3223,141,41,8
19August_2010_Thursday_tagesschau-992,140,41,9
05January_2011_Wednesday_heute-3542,115,21,4
24January_2011_Monday_heute-6976,178,41,9
23February_2010_Tuesday_tagesschau-191,59,13,0
27August_2009_Thursday_tagesschau-3273,39,9,5
26September_2010_Sunday_tagesschau-5937,93,21,0
15July_2011_Friday_tagesschau-8725,108,21,1
16April_2010_Friday_tagesschau-6585,78,21,5
04May_2011_Wednesday_heute-3990,145,41,7
16June_2010_Wednesday_heute-8327,55,13,2
03November_2009_Tuesday_tagesschau-8134,116,21,1
01April_2010_Thursday_tagesschau-4324,107,21,3
27February_2011_Sunday_tagesschau-6113,103,21,2
04July_2011_Monday_tagesschau-702,92,21,1
05July_2010_Monday_tagesschau-1206,77,21,3
31May_2011_Tuesday_heute-1902,113,21,5
25August_2010_Wednesday_heute-5997,55,13,6
29November_2011_Tuesday_tagesschau-5617,106,21,4
14June_2010_Monday_tagesschau-3701,157,41,2
19April_2011_Tuesday_heute-5335,117,21,9
09December_2010_Thursday_heute-7557,70,21,6
22November_2009_Sunday_tagesschau-5493,111,21,6
03October_2010_Sunday_tagesschau-5764,95,21,3
13July_2010_Tuesday_heute-4816,98,21,0
13September_2010_Monday_tagesschau-4601,141,41,8
16June_2010_Wednesday_tagesschau-8150,146,41,5
15June_2010_Tuesday_tagesschau-86,118,21,8
18February_2011_Friday_tagesschau-6831,141,41,4
04January_2010_Monday_heute-7400,158,41,8
01September_2010_Wednesday_tagesschau-5033,91,21,0
10August_2011_Wednesday_tagesschau-6294,164,41,2
01November_2010_Monday_heute-1716,92,21,8
05October_2010_Tuesday_heute-1208,41,13,3
03December_2011_Saturday_tagesschau-8675,65,13,1
05July_2011_Tuesday_tagesschau-6142,66,21,4
23April_2010_Friday_tagesschau-3666,70,21,2
03October_2010_Sunday_tagesschau-5771,72,21,0
01February_2011_Tuesday_tagesschau-4971,136,41,1
27November_2009_Friday_tagesschau-7335,91,21,1
09January_2010_Saturday_tagesschau-1932,65,13,4
21April_2010_Wednesday_heute-3113,58,13,8
27August_2009_Thursday_tagesschau-3274,86,21,1
30March_2010_Tuesday_tagesschau-5695,50,13,8
07October_2010_Thursday_tagesschau-4124,61,13,2
27January_2013_Sunday_tagesschau-8840,58,13,3
19April_2010_Monday_tagesschau-1384,94,21,6
29January_2013_Tuesday_tagesschau-873,111,21,9
23February_2011_Wednesday_heute-3769,141,41,9
19July_2009_Sunday_tagesschau-1571,133,41,0
10August_2010_Tuesday_heute-1448,77,21,8
05February_2011_Saturday_tagesschau-7853,152,41,1
10April_2010_Saturday_tagesschau-4136,140,41,5
28November_2011_Monday_heute-1588,155,41,7
31January_2011_Monday_heute-3049,44,13,5
16June_2010_Wednesday_heute-8321,68,21,5
01November_2010_Monday_heute-1707,51,13,3
13August_2011_Saturday_tagesschau-1413,208,41,5
09June_2010_Wednesday_heute-8263,74,21,0
04July_2011_Monday_heute-6443,57,13,9
31March_2010_Wednesday_tagesschau-1004,94,21,7
16June_2010_Wednesday_heute-8317,204,41,9
19January_2011_Wednesday_heute-2685,191,41,4
11February_2010_Thursday_tagesschau-8767,180,41,3
19October_2009_Monday_tagesschau-230,127,21,3
27June_2011_Monday_heute-2463,168,41,8
02October_2009_Friday_tagesschau-1357,170,41,6
08April_2010_Thursday_heute-4013,38,9,2
28October_2009_Wednesday_tagesschau-4538,164,41,8
25May_2010_Tuesday_tagesschau-1297,71,21,3
20May_2010_Thursday_tagesschau-3154,110,21,5
10January_2011_Monday_tagesschau-6413,87,21,0
25August_2009_Tuesday_heute-3310,150,41,5
24January_2013_Thursday_heute-7263,66,21,5
27July_2010_Tuesday_heute-5265,154,41,3
14February_2010_Sunday_tagesschau-3842,139,41,6
03December_2011_Saturday_tagesschau-8682,112,21,0
25January_2013_Friday_tagesschau-7819,109,21,5
27April_2010_Tuesday_tagesschau-4505,107,21,5
24July_2011_Sunday_tagesschau-6624,147,41,0
24August_2009_Monday_heute-6650,67,21,0
04March_2011_Friday_tagesschau-2834,149,41,0
23September_2010_Thursday_heute-6485,45,13,0
14September_2010_Tuesday_tagesschau-5219,156,41,4
27October_2010_Wednesday_tagesschau-7467,112,21,0
06October_2011_Thursday_tagesschau-831,84,21,1
11August_2009_Tuesday_tagesschau-4350,124,21,2
14August_2009_Friday_tagesschau-67,62,13,2
20November_2011_Sunday_tagesschau-545,107,21,9
18January_2010_Monday_tagesschau-4014,97,21,7
06November_2010_Saturday_tagesschau-1165,201,41,9
21July_2010_Wednesday_tagesschau-7380,124,21,5
03December_2011_Saturday_tagesschau-8680,151,41,7
30January_2013_Wednesday_tagesschau-463,112,21,1
30March_2010_Tuesday_tagesschau-5696,102,21,6
27May_2010_Thursday_tagesschau-8372,92,21,7
26January_2013_Saturday_tagesschau-7350,59,13,5
23February_2010_Tuesday_heute-6251,137,41,4
26June_2010_Saturday_tagesschau-730,80,21,3
12July_2009_Sunday_tagesschau-2578,164,41,2
29August_2009_Saturday_tagesschau-5029,72,21,2
25November_2009_Wednesday_tagesschau-7670,74,21,3
24January_2013_Thursday_heute-7267,88,21,4
05February_2011_Saturday_tagesschau-7852,131,41,5
20October_2010_Wednesday_heute-8495,132,41,9
13December_2009_Sunday_tagesschau-6811,106,21,9
29June_2011_Wednesday_tagesschau-4483,115,21,4
23February_2011_Wednesday_tagesschau-148,182,41,8
05May_2010_Wednesday_tagesschau-3350,123,21,2
26May_2011_Thursday_tagesschau-4795,69,21,4
25January_2011_Tuesday_tagesschau-2985,145,41,4
25February_2010_Thursday_tagesschau-1759,189,41,0
30April_2010_Friday_tagesschau-2021,115,21,8
28November_2011_Monday_heute-1583,88,21,1
24February_2011_Thursday_heute-6665,112,21,7
01April_2010_Thursday_heute-6700,164,41,4
27June_2010_Sunday_tagesschau-7389,130,41,0
04December_2009_Friday_tagesschau-842,120,21,7
19April_2011_Tuesday_heute-5338,81,21,5
23May_2011_Monday_tagesschau-1102,126,21,1
22July_2010_Thursday_heute-8803,183,41,0
22January_2010_Friday_tagesschau-912,166,41,5
28February_2011_Monday_tagesschau-4977,104,21,1
05May_2010_Wednesday_tagesschau-3354,59,13,4
14June_2010_Monday_heute-1605,103,21,8
28August_2010_Saturday_tagesschau-8191,120,21,9
22January_2010_Friday_tagesschau-902,150,41,0
05September_2010_Sunday_tagesschau-3137,46,13,2
01October_2009_Thursday_tagesschau-418,95,21,3
31May_2011_Tuesday_tagesschau-4297,178,41,4
25November_2011_Friday_tagesschau-4400,88,21,8
09December_2010_Thursday_heute-7559,156,41,0
01September_2010_Wednesday_tagesschau-5037,122,21,0
22October_2009_Thursday_tagesschau-1133,96,21,0
18October_2010_Monday_tagesschau-6747,104,21,8
06January_2011_Thursday_tagesschau-5647,178,41,8
22January_2010_Friday_tagesschau-908,140,41,6
28July_2011_Thursday_tagesschau-8519,143,41,4
11July_2011_Monday_tagesschau-854,85,21,5
12July_2010_Monday_heute-253,95,21,3
14August_2011_Sunday_tagesschau-3228,90,21,1
25November_2010_Thursday_tagesschau-2525,85,21,1
25January_2010_Monday_tagesschau-8299,165,41,8
25January_2011_Tuesday_tagesschau-2987,142,41,5
