video_name,n_frames,k_frames,prompt_id
14December_2009_Monday_tagesschau-2097,48,13,2
06January_2011_Thursday_tagesschau-5640,159,41,3
27October_2009_Tuesday_tagesschau-6156,142,41,7
16February_2010_Tuesday_tagesschau-6102,54,13,2
28January_2013_Monday_heute-7996,132,41,9
04October_2010_Monday_heute-5947,368,41,4
25January_2011_Tuesday_tagesschau-2992,129,41,2
19October_2010_Tuesday_tagesschau-8297,57,13,4
11April_2010_Sunday_tagesschau-8636,162,41,0
21July_2010_Wednesday_tagesschau-7373,60,13,8
30November_2010_Tuesday_tagesschau-4623,124,21,4
20October_2010_Wednesday_heute-8496,97,21,3
27November_2011_Sunday_tagesschau-5152,79,21,2
24August_2009_Monday_heute-6639,57,13,5
27February_2011_Sunday_tagesschau-6117,176,41,5
29November_2009_Sunday_tagesschau-7041,70,21,2
30November_2010_Tuesday_tagesschau-4622,105,21,7
21November_2009_Saturday_tagesschau-4912,109,21,2
11October_2010_Monday_tagesschau-4613,162,41,4
09November_2010_Tuesday_heute-5837,176,41,5
18November_2011_Friday_tagesschau-2148,171,41,8
24May_2011_Tuesday_heute-6066,151,41,6
13September_2010_Monday_heute-7170,34,9,1
18January_2010_Monday_tagesschau-4019,128,21,5
15July_2011_Friday_tagesschau-8722,154,41,3
18April_2010_Sunday_tagesschau-6657,92,21,0
19August_2010_Thursday_tagesschau-997,35,9,7
05September_2009_Saturday_tagesschau-4088,172,41,0
11September_2009_Friday_tagesschau-8779,35,9,7
23January_2011_Sunday_tagesschau-7830,139,41,7
02September_2010_Thursday_tagesschau-8363,122,21,5
22February_2010_Monday_tagesschau-3242,60,13,2
28September_2010_Tuesday_tagesschau-346,98,21,8
18May_2010_Tuesday_tagesschau-3583,114,21,0
07April_2011_Thursday_tagesschau-8103,128,21,7
07October_2010_Thursday_tagesschau-4118,83,21,3
30March_2010_Tuesday_tagesschau-5702,95,21,4
05February_2010_Friday_tagesschau-2917,70,21,0
11February_2011_Friday_tagesschau-7757,117,21,9
26April_2010_Monday_heute-3397,62,13,1
04March_2011_Friday_tagesschau-2844,150,41,3
25August_2009_Tuesday_heute-3318,101,21,7
22February_2010_Monday_tagesschau-3254,37,9,7
27June_2010_Sunday_tagesschau-7388,209,41,8
03April_2010_Saturday_tagesschau-2980,110,21,4
09August_2011_Tuesday_tagesschau-2587,42,13,4
17February_2010_Wednesday_heute-1487,129,41,8
05September_2009_Saturday_tagesschau-4083,202,41,5
23May_2011_Monday_heute-6456,195,41,7
02October_2012_Tuesday_heute-3495,255,41,1
03February_2011_Thursday_heute-607,143,41,7
03July_2009_Friday_tagesschau-2002,49,13,0
04July_2011_Monday_tagesschau-698,223,41,1
19September_2010_Sunday_tagesschau-3806,243,41,1
04January_2010_Monday_tagesschau-8556,73,21,0
28December_2011_Wednesday_tagesschau-1916,118,21,5
09August_2011_Tuesday_tagesschau-2590,126,21,6
10August_2009_Monday_heute-6896,120,21,7
24May_2010_Monday_tagesschau-3144,194,41,0
19August_2010_Thursday_tagesschau-987,132,41,0
17April_2010_Saturday_tagesschau-405,147,41,6
20April_2011_Wednesday_tagesschau-3092,207,41,9
24August_2010_Tuesday_tagesschau-2200,70,21,6
02June_2010_Wednesday_heute-6794,238,41,4
18January_2010_Monday_heute-3847,130,41,4
24January_2011_Monday_tagesschau-3722,97,21,5
18December_2010_Saturday_tagesschau-6123,104,21,8
18October_2010_Monday_tagesschau-6748,242,41,2
14April_2010_Wednesday_heute-1891,262,41,8
13July_2011_Wednesday_tagesschau-7986,96,21,6
20December_2010_Monday_tagesschau-3207,147,41,1
12December_2010_Sunday_tagesschau-5608,84,21,1
06October_2012_Saturday_tagesschau-8734,59,13,9
18November_2011_Friday_tagesschau-2147,96,21,2
20June_2011_Monday_heute-6518,111,21,1
05July_2010_Monday_heute-8702,49,13,7
02March_2011_Wednesday_tagesschau-4713,50,13,1
13December_2009_Sunday_tagesschau-6817,133,41,4
25January_2010_Monday_heute-1470,218,41,8
06June_2010_Sunday_tagesschau-6365,125,21,9
18January_2011_Tuesday_tagesschau-6995,112,21,6
09July_2011_Saturday_tagesschau-3287,99,21,2
15February_2010_Monday_tagesschau-1836,113,21,4
27April_2010_Tuesday_tagesschau-4513,145,41,3
08April_2010_Thursday_heute-4012,223,41,5
27April_2010_Tuesday_heute-1033,111,21,6
24September_2010_Friday_tagesschau-203,94,21,2
26August_2009_Wednesday_tagesschau-3220,31,9,8
27October_2009_Tuesday_tagesschau-6159,110,21,1
23July_2009_Thursday_tagesschau-6756,114,21,1
10January_2010_Sunday_tagesschau-482,177,41,3
28November_2011_Monday_tagesschau-166,112,21,3
08October_2009_Thursday_tagesschau-5355,38,9,5
09February_2011_Wednesday_heute-7533,39,9,6
22March_2011_Tuesday_tagesschau-4961,117,21,3
28July_2010_Wednesday_tagesschau-868,101,21,4
28January_2010_Thursday_tagesschau-2813,186,41,5
06September_2010_Monday_tagesschau-1152,45,13,8
30March_2010_Tuesday_heute-7573,231,41,9
15December_2010_Wednesday_tagesschau-44,136,41,8
18January_2010_Monday_heute-3858,114,21,6
04July_2010_Sunday_tagesschau-7200,97,21,2
27May_2010_Thursday_heute-1229,103,21,7
20June_2011_Monday_tagesschau-1255,146,41,5
13December_2009_Sunday_tagesschau-6816,111,21,3
13October_2009_Tuesday_tagesschau-1647,112,21,0
07August_2009_Friday_tagesschau-6161,76,21,2
15February_2011_Tuesday_heute-7913,87,21,2
04January_2010_Monday_tagesschau-8557,113,21,0
15December_2009_Tuesday_tagesschau-6961,75,21,5
08December_2009_Tuesday_tagesschau-1941,82,21,6
22February_2010_Monday_tagesschau-3241,89,21,5
17January_2011_Monday_tagesschau-6999,102,21,6
07May_2010_Friday_tagesschau-3606,211,41,4
01December_2011_Thursday_tagesschau-3469,185,41,6
15February_2011_Tuesday_heute-7914,134,41,6
07September_2010_Tuesday_tagesschau-1959,122,21,3
20February_2010_Saturday_tagesschau-7889,86,21,2
18July_2010_Sunday_tagesschau-6222,155,41,6
03September_2010_Friday_tagesschau-8435,163,41,8
24May_2011_Tuesday_heute-6065,169,41,0
29January_2010_Friday_tagesschau-6497,48,13,9
09February_2011_Wednesday_heute-7546,36,9,0
11August_2011_Thursday_heute-3189,66,21,6
04May_2010_Tuesday_heute-462,41,13,0
01July_2011_Friday_tagesschau-2764,131,41,2
26October_2009_Monday_tagesschau-1400,131,41,8
12December_2011_Monday_tagesschau-8271,105,21,0
14December_2010_Tuesday_tagesschau-8461,104,21,2
28April_2010_Wednesday_heute-5182,126,21,7
28February_2011_Monday_tagesschau-4981,108,21,1
24July_2011_Sunday_tagesschau-6629,196,41,1
06November_2010_Saturday_tagesschau-1161,170,41,7
12January_2011_Wednesday_heute-6395,75,21,9
16June_2010_Wednesday_heute-8322,144,41,2
22November_2011_Tuesday_tagesschau-3652,155,41,5
09August_2009_Sunday_tagesschau-1184,171,41,0
07December_2009_Monday_tagesschau-7097,78,21,2
29December_2011_Thursday_tagesschau-2369,72,21,9
07May_2010_Friday_tagesschau-3605,120,21,1
24July_2011_Sunday_tagesschau-6623,125,21,8
28May_2011_Saturday_tagesschau-2605,102,21,1
08July_2010_Thursday_tagesschau-5380,90,21,7
09August_2010_Monday_tagesschau-2997,118,21,3
12January_2011_Wednesday_tagesschau-1728,144,41,2
06December_2009_Sunday_tagesschau-5509,75,21,8
25July_2010_Sunday_tagesschau-4777,78,21,7
30November_2010_Tuesday_tagesschau-4627,112,21,0
16June_2010_Wednesday_heute-8314,139,41,1
29September_2009_Tuesday_tagesschau-8543,131,41,9
27April_2010_Tuesday_heute-1032,135,41,3
07April_2011_Thursday_tagesschau-8105,98,21,8
14September_2010_Tuesday_tagesschau-5214,163,41,3
14September_2010_Tuesday_tagesschau-5211,94,21,0
17May_2010_Monday_heute-5562,45,13,3
15February_2010_Monday_tagesschau-1842,58,13,3
14September_2010_Tuesday_heute-8252,52,13,2
25January_2011_Tuesday_tagesschau-2990,122,21,8
28September_2009_Monday_tagesschau-4671,117,21,4
06January_2010_Wednesday_tagesschau-7725,128,21,6
16December_2009_Wednesday_tagesschau-5919,81,21,0
18January_2011_Tuesday_tagesschau-6993,45,13,7
30January_2013_Wednesday_tagesschau-467,65,13,8
14December_2010_Tuesday_heute-644,212,41,7
29September_2009_Tuesday_tagesschau-8532,181,41,7
17April_2011_Sunday_tagesschau-2157,117,21,9
25May_2010_Tuesday_heute-3753,64,13,7
13November_2009_Friday_tagesschau-8603,132,41,2
01June_2010_Tuesday_heute-6613,105,21,8
27May_2010_Thursday_tagesschau-8373,99,21,7
10August_2010_Tuesday_heute-1445,104,21,8
07December_2010_Tuesday_heute-5630,126,21,8
22July_2009_Wednesday_tagesschau-2876,100,21,1
20December_2010_Monday_tagesschau-3210,77,21,9
11February_2010_Thursday_tagesschau-8758,104,21,4
11January_2011_Tuesday_heute-8173,152,41,3
28January_2010_Thursday_heute-2892,205,41,3
07December_2011_Wednesday_heute-7810,47,13,2
01August_2011_Monday_heute-4858,82,21,5
12February_2010_Friday_tagesschau-131,176,41,6
22May_2010_Saturday_tagesschau-2737,148,41,8
31January_2011_Monday_tagesschau-671,227,41,9
24March_2011_Thursday_tagesschau-3941,88,21,3
03February_2011_Thursday_heute-600,47,13,3
31August_2010_Tuesday_tagesschau-5178,153,41,1
09November_2010_Tuesday_heute-5830,41,13,4
02December_2009_Wednesday_tagesschau-4051,99,21,0
04September_2010_Saturday_tagesschau-7317,90,21,1
30September_2009_Wednesday_tagesschau-1779,107,21,1
08January_2010_Friday_tagesschau-3985,120,21,5
07October_2012_Sunday_tagesschau-3030,66,21,2
06May_2010_Thursday_heute-1056,50,13,9
18February_2011_Friday_tagesschau-6826,136,41,6
07October_2010_Thursday_heute-8572,156,41,1
01May_2010_Saturday_tagesschau-7185,122,21,1
20February_2010_Saturday_tagesschau-7893,113,21,9
08December_2009_Tuesday_heute-4204,64,13,4
29September_2010_Wednesday_tagesschau-1786,73,21,5
11August_2009_Tuesday_tagesschau-4348,78,21,3
15November_2009_Sunday_tagesschau-1417,103,21,2
30March_2011_Wednesday_tagesschau-7129,135,41,7
13April_2011_Wednesday_tagesschau-1685,101,21,2
08January_2010_Friday_tagesschau-3986,36,9,4
09August_2009_Sunday_tagesschau-1185,82,21,1
05June_2010_Saturday_tagesschau-3930,224,41,4
09September_2010_Thursday_tagesschau-4367,176,41,4
25October_2010_Monday_tagesschau-19,103,21,0
31July_2010_Saturday_tagesschau-2494,113,21,6
12February_2010_Friday_tagesschau-122,110,21,1
06January_2010_Wednesday_tagesschau-7734,96,21,1
09June_2010_Wednesday_tagesschau-5963,73,21,8
29June_2010_Tuesday_tagesschau-7702,179,41,9
13July_2010_Tuesday_heute-4818,194,41,3
08June_2010_Tuesday_heute-1985,39,9,2
27January_2013_Sunday_tagesschau-8841,77,21,0
11October_2010_Monday_tagesschau-4608,134,41,3
19July_2009_Sunday_tagesschau-1575,139,41,3
13August_2011_Saturday_tagesschau-1404,97,21,6
06July_2009_Monday_tagesschau-2108,79,21,4
11February_2010_Thursday_tagesschau-8763,200,41,7
05July_2011_Tuesday_tagesschau-6143,173,41,0
22April_2010_Thursday_heute-2122,129,41,9
02June_2010_Wednesday_heute-6782,120,21,4
12July_2011_Tuesday_heute-1278,128,21,2
30May_2010_Sunday_tagesschau-4158,85,21,5
24November_2011_Thursday_heute-228,48,13,4
21January_2011_Friday_tagesschau-4891,106,21,2
04January_2010_Monday_heute-7403,178,41,4
11September_2010_Saturday_tagesschau-4991,114,21,1
10February_2010_Wednesday_tagesschau-2521,102,21,1
21November_2011_Monday_tagesschau-2259,217,41,8
28September_2012_Friday_tagesschau-923,118,21,9
25November_2010_Thursday_tagesschau-2535,50,13,2
11February_2010_Thursday_tagesschau-8770,102,21,6
07October_2012_Sunday_tagesschau-3038,70,21,3
10January_2011_Monday_heute-1376,131,41,7
28October_2010_Thursday_tagesschau-5921,89,21,4
27April_2010_Tuesday_tagesschau-4508,84,21,2
30July_2010_Friday_tagesschau-1518,71,21,9
24August_2010_Tuesday_heute-3014,114,21,9
01August_2011_Monday_heute-4867,57,13,8
04June_2010_Friday_tagesschau-1175,174,41,9
08December_2009_Tuesday_heute-4221,30,9,5
07February_2011_Monday_heute-4667,214,41,4
06May_2010_Thursday_tagesschau-5742,127,21,4
10August_2009_Monday_heute-6898,75,21,2
26February_2011_Saturday_tagesschau-3431,118,21,2
05August_2010_Thursday_tagesschau-4260,127,21,7
12July_2009_Sunday_tagesschau-2572,100,21,9
08April_2010_Thursday_tagesschau-3948,83,21,7
11July_2011_Monday_tagesschau-848,161,41,9
24June_2010_Thursday_tagesschau-7310,121,21,7
05January_2011_Wednesday_tagesschau-2250,150,41,0
26June_2010_Saturday_tagesschau-727,118,21,7
19March_2011_Saturday_tagesschau-4687,111,21,1
02December_2009_Wednesday_tagesschau-4047,139,41,9
27January_2013_Sunday_tagesschau-8832,117,21,7
09January_2010_Saturday_tagesschau-1925,67,21,9
29September_2010_Wednesday_tagesschau-1794,161,41,4
13July_2009_Monday_tagesschau-7506,89,21,8
30August_2010_Monday_tagesschau-2825,182,41,3
21August_2011_Sunday_tagesschau-269,94,21,4
31March_2010_Wednesday_tagesschau-1001,159,41,9
06October_2011_Thursday_heute-5533,150,41,8
29November_2011_Tuesday_heute-8085,173,41,6
09May_2011_Monday_tagesschau-8578,102,21,7
23January_2013_Wednesday_tagesschau-430,58,13,2
12July_2010_Monday_heute-248,55,13,1
22June_2011_Wednesday_heute-4388,38,9,9
11February_2011_Friday_tagesschau-7760,75,21,7
15March_2011_Tuesday_tagesschau-3323,148,41,1
14July_2010_Wednesday_heute-6180,51,13,2
26February_2011_Saturday_tagesschau-3435,88,21,9
11August_2011_Thursday_heute-3196,44,13,4
04December_2011_Sunday_tagesschau-7780,94,21,6
08June_2010_Tuesday_heute-1991,100,21,8
24August_2010_Tuesday_heute-3018,63,13,4
24June_2010_Thursday_tagesschau-7313,97,21,8
23April_2010_Friday_tagesschau-3663,63,13,3
12July_2010_Monday_heute-258,157,41,1
21March_2011_Monday_tagesschau-4419,188,41,9
08July_2010_Thursday_tagesschau-5381,137,41,8
26April_2010_Monday_tagesschau-7270,128,21,3
06May_2010_Thursday_tagesschau-5741,191,41,4
22September_2010_Wednesday_heute-2614,159,41,4
15June_2010_Tuesday_tagesschau-89,45,13,1
25March_2011_Friday_tagesschau-5824,105,21,9
11May_2010_Tuesday_tagesschau-1966,230,41,2
05April_2011_Tuesday_heute-5123,250,41,7
30January_2010_Saturday_tagesschau-1690,107,21,1
06October_2011_Thursday_tagesschau-828,75,21,2
24March_2011_Thursday_heute-6376,96,21,2
17January_2011_Monday_tagesschau-7008,138,41,6
23August_2010_Monday_tagesschau-4428,155,41,8
03February_2010_Wednesday_heute-2349,136,41,2
04May_2010_Tuesday_heute-461,84,21,1
12April_2011_Tuesday_tagesschau-684,130,41,1
21August_2011_Sunday_tagesschau-261,96,21,6
12December_2011_Monday_heute-5803,118,21,4
24April_2010_Saturday_tagesschau-3968,178,41,9
06July_2009_Monday_tagesschau-2106,66,21,0
20January_2011_Thursday_tagesschau-3069,142,41,0
28December_2011_Wednesday_tagesschau-1907,121,21,2
28January_2013_Monday_tagesschau-3619,38,9,0
30April_2010_Friday_tagesschau-2023,117,21,5
17April_2010_Saturday_tagesschau-397,73,21,0
13February_2010_Saturday_tagesschau-6043,146,41,7
23March_2011_Wednesday_tagesschau-8747,122,21,1
24February_2011_Thursday_tagesschau-4762,157,41,1
05October_2010_Tuesday_tagesschau-4240,143,41,1
29March_2010_Monday_tagesschau-8398,222,41,5
20May_2010_Thursday_tagesschau-3160,135,41,1
01September_2010_Wednesday_tagesschau-5043,110,21,7
24July_2010_Saturday_tagesschau-6344,117,21,1
05January_2011_Wednesday_tagesschau-2251,87,21,4
19April_2010_Monday_heute-775,131,41,7
01June_2010_Tuesday_heute-6611,78,21,8
07September_2010_Tuesday_tagesschau-1946,146,41,3
05April_2011_Tuesday_tagesschau-6418,122,21,2
17February_2011_Thursday_heute-394,37,9,8
06September_2010_Monday_tagesschau-1151,68,21,9
23February_2011_Wednesday_tagesschau-153,141,41,5
24January_2011_Monday_tagesschau-3714,95,21,1
11November_2009_Wednesday_tagesschau-8036,137,41,9
30November_2009_Monday_tagesschau-5748,136,41,0
08April_2010_Thursday_tagesschau-3958,69,21,1
29September_2012_Saturday_tagesschau-2964,143,41,9
02February_2010_Tuesday_tagesschau-7960,191,41,7
06December_2010_Monday_heute-6209,145,41,7
14February_2010_Sunday_tagesschau-3843,165,41,9
29November_2011_Tuesday_heute-8091,214,41,2
29May_2011_Sunday_tagesschau-760,102,21,2
23September_2010_Thursday_tagesschau-3445,140,41,4
20July_2010_Tuesday_tagesschau-7876,126,21,1
22October_2009_Thursday_tagesschau-1131,108,21,2
15February_2011_Tuesday_tagesschau-7472,165,41,6
20October_2010_Wednesday_heute-8502,132,41,7
09May_2011_Monday_tagesschau-8581,95,21,5
17June_2010_Thursday_tagesschau-3901,111,21,0
18May_2010_Tuesday_tagesschau-3582,118,21,1
04July_2010_Sunday_tagesschau-7203,103,21,4
05February_2011_Saturday_tagesschau-7859,99,21,8
03February_2011_Thursday_tagesschau-935,125,21,7
24February_2011_Thursday_tagesschau-4770,113,21,5
21April_2010_Wednesday_heute-3114,94,21,3
24August_2010_Tuesday_tagesschau-2201,179,41,4
06April_2010_Tuesday_heute-5982,176,41,2
07January_2010_Thursday_tagesschau-2304,181,41,5
06July_2010_Tuesday_tagesschau-2656,174,41,5
01October_2012_Monday_heute-446,98,21,5
21November_2009_Saturday_tagesschau-4901,136,41,4
24May_2011_Tuesday_tagesschau-4478,187,41,3
14September_2010_Tuesday_heute-8244,168,41,0
01October_2012_Monday_tagesschau-5363,127,21,8
25July_2010_Sunday_tagesschau-4775,83,21,3
11July_2009_Saturday_tagesschau-660,94,21,9
17July_2009_Friday_tagesschau-5102,121,21,5
18May_2010_Tuesday_heute-3369,132,41,4
20February_2011_Sunday_tagesschau-3165,199,41,0
19March_2011_Saturday_tagesschau-4695,81,21,9
15February_2011_Tuesday_heute-7904,103,21,8
30January_2013_Wednesday_tagesschau-466,127,21,1
01July_2011_Friday_tagesschau-2769,157,41,1
06December_2011_Tuesday_heute-1551,94,21,6
31August_2010_Tuesday_tagesschau-5171,48,13,1
18January_2010_Monday_tagesschau-4017,193,41,7
23November_2011_Wednesday_heute-2395,153,41,7
31January_2011_Monday_heute-3042,204,41,1
06March_2011_Sunday_tagesschau-3894,175,41,9
08April_2010_Thursday_heute-4002,105,21,0
08May_2010_Saturday_tagesschau-185,129,41,6
11May_2010_Tuesday_tagesschau-1961,89,21,2
02November_2010_Tuesday_heute-2750,197,41,6
26May_2010_Wednesday_heute-7869,128,21,7
26October_2009_Monday_tagesschau-1395,108,21,9
24April_2010_Saturday_tagesschau-3975,47,13,6
16June_2010_Wednesday_heute-8325,126,21,7
17October_2009_Saturday_tagesschau-2135,101,21,1
23July_2011_Saturday_tagesschau-5505,32,9,5
22October_2009_Thursday_tagesschau-1138,38,9,9
12August_2009_Wednesday_tagesschau-1807,103,21,6
10April_2011_Sunday_tagesschau-1528,126,21,4
02November_2010_Tuesday_heute-2752,100,21,0
04May_2010_Tuesday_tagesschau-7838,127,21,4
03June_2010_Thursday_tagesschau-2631,156,41,2
24March_2011_Thursday_tagesschau-3934,96,21,8
19February_2010_Friday_tagesschau-4095,152,41,6
04July_2011_Monday_heute-6446,215,41,3
05May_2011_Thursday_tagesschau-26,208,41,1
23February_2010_Tuesday_tagesschau-196,104,21,8
06May_2011_Friday_tagesschau-6439,93,21,8
23February_2011_Wednesday_tagesschau-157,155,41,4
20October_2011_Thursday_tagesschau-510,40,9,5
15May_2010_Saturday_tagesschau-5660,102,21,0
04May_2011_Wednesday_heute-3998,74,21,6
05May_2011_Thursday_heute-3750,233,41,4
16September_2010_Thursday_tagesschau-6269,98,21,4
21July_2010_Wednesday_tagesschau-7372,110,21,1
03August_2010_Tuesday_heute-7612,233,41,3
19November_2011_Saturday_tagesschau-3693,113,21,1
06July_2009_Monday_tagesschau-2102,97,21,8
20September_2010_Monday_heute-2926,189,41,8
06June_2010_Sunday_tagesschau-6360,60,13,5
26September_2010_Sunday_tagesschau-5943,158,41,6
20November_2009_Friday_tagesschau-6569,133,41,4
29January_2013_Tuesday_tagesschau-880,38,9,9
14December_2010_Tuesday_tagesschau-8455,171,41,1
14December_2010_Tuesday_tagesschau-8464,102,21,2
15February_2011_Tuesday_heute-7905,222,41,6
15October_2009_Thursday_tagesschau-7712,53,13,6
06February_2011_Sunday_tagesschau-6918,155,41,6
09August_2010_Monday_heute-5904,138,41,7
16April_2010_Friday_tagesschau-6580,220,41,6
05October_2010_Tuesday_heute-1222,103,21,2
01February_2011_Tuesday_tagesschau-4964,125,21,5
05April_2010_Monday_tagesschau-3554,70,21,7
03June_2010_Thursday_tagesschau-2637,172,41,6
25August_2010_Wednesday_tagesschau-8510,99,21,3
03July_2011_Sunday_tagesschau-1664,132,41,2
25May_2010_Tuesday_tagesschau-1293,126,21,8
23January_2011_Sunday_tagesschau-7829,116,21,3
12July_2010_Monday_tagesschau-369,114,21,9
14April_2010_Wednesday_tagesschau-3814,90,21,0
20May_2010_Thursday_tagesschau-3158,150,41,8
26August_2009_Wednesday_tagesschau-3221,58,13,0
19February_2011_Saturday_tagesschau-5283,111,21,0
10August_2010_Tuesday_tagesschau-3867,69,21,2
15July_2011_Friday_tagesschau-8719,136,41,4
06December_2010_Monday_heute-6200,55,13,8
24January_2010_Sunday_tagesschau-8706,212,41,5
03February_2011_Thursday_tagesschau-931,84,21,6
10August_2009_Monday_heute-6905,37,9,9
06October_2012_Saturday_tagesschau-8738,114,21,5
01February_2011_Tuesday_heute-4634,77,21,8
20September_2010_Monday_heute-2941,75,21,0
31January_2011_Monday_tagesschau-674,167,41,1
06July_2010_Tuesday_tagesschau-2663,148,41,9
08May_2010_Saturday_tagesschau-177,96,21,5
04September_2010_Saturday_tagesschau-7316,133,41,7
28May_2011_Saturday_tagesschau-2600,121,21,0
04February_2010_Thursday_heute-7973,30,9,3
12March_2011_Saturday_tagesschau-2450,179,41,6
29August_2009_Saturday_tagesschau-5028,103,21,3
04December_2010_Saturday_tagesschau-4840,116,21,3
25February_2011_Friday_tagesschau-570,124,21,5
25August_2009_Tuesday_tagesschau-7095,109,21,3
29January_2011_Saturday_tagesschau-8646,155,41,2
13April_2010_Tuesday_tagesschau-2316,49,13,6
21November_2010_Sunday_tagesschau-5670,108,21,3
26April_2010_Monday_tagesschau-7278,146,41,9
15October_2009_Thursday_tagesschau-7724,110,21,3
11July_2009_Saturday_tagesschau-661,65,13,3
01October_2009_Thursday_tagesschau-408,104,21,5
17January_2010_Sunday_tagesschau-5553,114,21,3
16July_2011_Saturday_tagesschau-7521,109,21,9
13May_2010_Thursday_tagesschau-7923,96,21,0
31August_2010_Tuesday_tagesschau-5176,101,21,9
21July_2010_Wednesday_tagesschau-7378,96,21,6
23December_2010_Thursday_tagesschau-1439,147,41,6
27October_2010_Wednesday_tagesschau-7458,124,21,0
05December_2011_Monday_tagesschau-4170,72,21,7
22July_2010_Thursday_tagesschau-8197,211,41,4
16February_2010_Tuesday_tagesschau-6103,98,21,2
13January_2010_Wednesday_tagesschau-3831,96,21,3
11May_2010_Tuesday_tagesschau-1962,111,21,2
30March_2010_Tuesday_heute-7564,42,13,5
09February_2010_Tuesday_tagesschau-4494,144,41,8
07June_2010_Monday_heute-2332,146,41,4
24January_2013_Thursday_heute-7261,159,41,3
01July_2011_Friday_tagesschau-2762,170,41,2
27June_2011_Monday_heute-2468,178,41,6
26April_2010_Monday_heute-3390,39,9,4
13August_2009_Thursday_tagesschau-8488,129,41,9
03August_2010_Tuesday_heute-7617,59,13,7
08April_2010_Thursday_heute-4008,130,41,6
10January_2011_Monday_heute-1366,171,41,7
10November_2009_Tuesday_tagesschau-7239,118,21,3
05July_2011_Tuesday_tagesschau-6145,136,41,4
06January_2010_Wednesday_heute-3520,130,41,0
14July_2010_Wednesday_tagesschau-1861,103,21,3
29September_2011_Thursday_heute-4224,114,21,9
22August_2010_Sunday_tagesschau-1346,141,41,1
07January_2010_Thursday_tagesschau-2295,89,21,6
01August_2011_Monday_heute-4868,67,21,1
30December_2010_Thursday_tagesschau-2234,66,21,4
09August_2009_Sunday_tagesschau-1190,94,21,3
02September_2010_Thursday_tagesschau-8369,147,41,5
24July_2011_Sunday_tagesschau-6627,127,21,8
18January_2011_Tuesday_tagesschau-6996,106,21,1
06October_2011_Thursday_heute-5546,64,13,1
03July_2010_Saturday_tagesschau-4591,38,9,2
23November_2011_Wednesday_heute-2406,59,13,6
12August_2009_Wednesday_tagesschau-1799,160,41,2
28November_2010_Sunday_tagesschau-2440,161,41,9
14July_2010_Wednesday_tagesschau-1857,109,21,3
06August_2010_Friday_tagesschau-2179,120,21,9
11August_2010_Wednesday_tagesschau-13,48,13,6
29May_2011_Sunday_tagesschau-766,139,41,7
24February_2011_Thursday_heute-6668,166,41,2
25August_2009_Tuesday_heute-3311,33,9,2
23July_2009_Thursday_tagesschau-6753,65,13,9
29September_2009_Tuesday_tagesschau-8531,131,41,4
13January_2010_Wednesday_tagesschau-3827,153,41,5
20April_2011_Wednesday_tagesschau-3089,104,21,5
27January_2013_Sunday_tagesschau-8830,90,21,6
19February_2010_Friday_tagesschau-4099,161,41,0
30November_2010_Tuesday_tagesschau-4626,95,21,8
30March_2010_Tuesday_heute-7577,71,21,1
19October_2009_Monday_tagesschau-242,67,21,2
29December_2011_Thursday_tagesschau-2366,103,21,4
18October_2009_Sunday_tagesschau-6683,94,21,0
21November_2009_Saturday_tagesschau-4903,118,21,5
25January_2011_Tuesday_tagesschau-2991,112,21,6
30July_2011_Saturday_tagesschau-8598,95,21,4
06October_2010_Wednesday_tagesschau-634,146,41,6
05July_2010_Monday_tagesschau-1198,154,41,6
01December_2011_Thursday_heute-3054,46,13,8
26February_2011_Saturday_tagesschau-3432,96,21,5
31August_2010_Tuesday_heute-3173,222,41,9
04May_2010_Tuesday_tagesschau-7846,123,21,6
24October_2010_Sunday_tagesschau-2901,147,41,2
12January_2011_Wednesday_heute-6399,54,13,9
02September_2010_Thursday_heute-3465,59,13,5
03February_2011_Thursday_tagesschau-943,118,21,6
24October_2010_Sunday_tagesschau-2899,107,21,3
22January_2011_Saturday_tagesschau-2076,157,41,4
29September_2009_Tuesday_tagesschau-8534,78,21,1
02November_2010_Tuesday_tagesschau-2038,153,41,2
21August_2010_Saturday_tagesschau-8815,87,21,8
02December_2009_Wednesday_tagesschau-4042,96,21,3
20July_2010_Tuesday_heute-5253,231,41,6
06July_2009_Monday_tagesschau-2104,49,13,9
08December_2009_Tuesday_heute-4222,47,13,9
03November_2009_Tuesday_tagesschau-8137,84,21,3
18June_2010_Friday_tagesschau-4824,135,41,3
05July_2010_Monday_tagesschau-1204,115,21,4
25January_2010_Monday_tagesschau-8300,81,21,5
24November_2009_Tuesday_tagesschau-5677,90,21,1
09July_2009_Thursday_tagesschau-7121,135,41,9
22July_2009_Wednesday_tagesschau-2874,220,41,3
25January_2010_Monday_tagesschau-8303,135,41,4
09July_2010_Friday_tagesschau-589,66,21,9
01June_2010_Tuesday_heute-6612,216,41,4
18May_2010_Tuesday_tagesschau-3579,111,21,9
13July_2010_Tuesday_tagesschau-4312,84,21,9
04January_2010_Monday_heute-7408,107,21,5
17June_2010_Thursday_tagesschau-3900,100,21,9
26August_2009_Wednesday_heute-6545,61,13,7
29July_2010_Thursday_heute-7745,92,21,6
31January_2010_Sunday_tagesschau-1334,134,41,0
17April_2011_Sunday_tagesschau-2164,80,21,0
29March_2011_Tuesday_tagesschau-8109,93,21,1
21October_2010_Thursday_tagesschau-1820,69,21,7
